,Postal Code,Venue,Venue Latitude,Venue Longitude,Venue Category
348,M6A,Bellwoods Brewery,43.706577216025046,-79.46932781202081,Brewery
349,M6A,Bagel World,43.736717113021705,-79.4374972489172,Bagel Shop
350,M6A,Kitchen Stuff Plus (Clearance Outlet),43.71909636823933,-79.46267482419971,Furniture / Home Store
351,M6A,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
352,M6A,La Bicicletta,43.700176118499435,-79.45514560217194,Bike Shop
353,M6A,Tutto Pronto,43.72823508097344,-79.41808634471838,Italian Restaurant
354,M6A,Hung Long,43.72652393180744,-79.48365933802457,Vietnamese Restaurant
355,M6A,Dollarama,43.720728,-79.457467,Discount Store
356,M6A,Columbus Colombian Bakery (Panaderia Colombiana),43.709172692546765,-79.45333079398473,Latin American Restaurant
357,M6A,Euro Shawarma,43.726023591348074,-79.48180529487415,Falafel Restaurant
358,M6A,The Bagel House,43.7283374321573,-79.4180892175865,Bagel Shop
359,M6A,Dairy Queen,43.7100679,-79.4534411,Ice Cream Shop
360,M6A,Starbucks,43.699807,-79.461804,Coffee Shop
361,M6A,Parker Pet Care,43.723332783602714,-79.47434073234855,Pet Store
362,M6A,Peter G's,43.728403670472694,-79.47978851649047,New American Restaurant
363,M6A,Second Cup,43.71321621459695,-79.43199466756658,Coffee Shop
364,M6A,Get & Go Burrito,43.72653359680858,-79.48039770126343,Burrito Place
365,M6A,Dr Laffa On The Go,43.71812671714667,-79.42941895940547,Middle Eastern Restaurant
366,M6A,California Sandwiches,43.70060745090339,-79.45171931570894,Sandwich Place
367,M6A,Ritché Bridal,43.72663321169346,-79.41746524575422,Bridal Shop
368,M6A,LCBO,43.70872949815827,-79.47488862919371,Liquor Store
369,M6A,Bistro on Avenue,43.727074384184064,-79.41756944393234,Wings Joint
370,M6A,La Bamboche,43.72809138070416,-79.4180217257015,Bakery
371,M6A,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
372,M6A,Li'l Niblets & Baby Sprouts,43.72647872252676,-79.41749769877518,Baby Store
373,M6A,Btrust Supermarket,43.72627030972754,-79.48297152054766,Grocery Store
374,M6A,Tim Hortons,43.7076466,-79.4766453,Coffee Shop
375,M6A,Sgt. Splatter’s Project Paintball,43.70328994781447,-79.45591425979373,Paintball Field
376,M6A,Red Lobster,43.718952,-79.456245,Seafood Restaurant
377,M6A,Hakka No. 1,43.70779096413223,-79.47735333337515,Chinese Restaurant
378,M6A,Lady York Foods,43.709445370032775,-79.45297906087649,Grocery Store
379,M6A,Ginger's,43.69907204416368,-79.4591680569848,Furniture / Home Store
380,M6A,TD Canada Trust,43.72734189109826,-79.41720441779098,Bank
381,M6A,A&W,43.725813,-79.417465,Fast Food Restaurant
382,M6A,Wynn Fitness,43.726023295037685,-79.48017366246141,Gym / Fitness Center
383,M6A,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
384,M6A,Starbucks,43.728673,-79.418513,Coffee Shop
385,M6A,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
386,M6A,Beauty Boutique by Shoppers Drug Mart,43.722525,-79.41612,Cosmetics Shop
387,M6A,Value Village,43.728313956847416,-79.47858909555268,Thrift / Vintage Store
388,M6A,KFC,43.7102,-79.4721,Fast Food Restaurant
389,M6A,Speducci,43.70472653273358,-79.47285763431462,Italian Restaurant
390,M6A,Pizza Pizza,43.7281178372513,-79.4805022638516,Pizza Place
391,M6A,Subway,43.72681804033805,-79.4803086709586,Sandwich Place
392,M6A,Burger King,43.72672161070407,-79.48105484247213,Fast Food Restaurant
393,M6A,Dollarama,43.7076636,-79.4760651,Discount Store
394,M6A,Pho Mi Asia,43.728317597339085,-79.47808148031666,Vietnamese Restaurant
395,M6A,RBC Royal Bank,43.7273,-79.4825,Bank
396,M6A,TD Canada Trust,43.7078813,-79.4781562,Bank
397,M6A,The Beer Store,43.7281987,-79.4778408,Beer Store
398,M6A,Shoppers Drug Mart,43.727687,-79.479724,Pharmacy
399,M6A,TD Canada Trust,43.7284951148035,-79.47931677103043,Bank
400,M7A,Queen's Park,43.66394609897775,-79.39217952520835,Park
401,M7A,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
402,M7A,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
403,M7A,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
404,M7A,Como En Casa,43.66516,-79.384796,Mexican Restaurant
405,M7A,T-Swirl Crepe,43.663452,-79.384125,Creperie
406,M7A,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
407,M7A,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
408,M7A,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
409,M7A,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
410,M7A,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
411,M7A,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
412,M7A,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
413,M7A,Neo Coffee Bar,43.66014,-79.38587,Coffee Shop
414,M7A,Sushi Garden,43.66485840073255,-79.38494112880176,Sushi Restaurant
415,M7A,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
416,M7A,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
417,M7A,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
418,M7A,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
419,M7A,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts Dojo
420,M7A,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
421,M7A,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
422,M7A,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
423,M7A,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
424,M7A,Indigo,43.66906505288213,-79.38905744719285,Bookstore
425,M7A,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
426,M7A,Isabel Bader Theatre,43.66732927030892,-79.39260350506324,College Theater
427,M7A,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
428,M7A,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
429,M7A,Aroma Espresso Bar,43.66796263749082,-79.38887274197582,Café
430,M7A,Starbucks,43.65945605353152,-79.39041123272168,Coffee Shop
431,M7A,COS,43.66951629225504,-79.39038980772062,Clothing Store
432,M7A,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
433,M7A,Wish,43.66875926600152,-79.38569365317709,Restaurant
434,M7A,Bay Street Video,43.668889965052365,-79.38924749443069,Video Store
435,M7A,Royal Ontario Museum - ROM Governors,43.66822609094647,-79.39380136609779,Office
436,M7A,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
437,M7A,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
438,M7A,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
439,M7A,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
440,M7A,LCBO,43.669326329441404,-79.38791683806627,Liquor Store
441,M7A,Windsor Arms Hotel,43.66878109726942,-79.39084999617495,Hotel
442,M7A,Gardiner Museum,43.66800862048502,-79.39333429209415,Art Museum
443,M7A,7 West Cafe,43.66866503275271,-79.38682953936424,Café
444,M7A,Flock Rotisserie + Greens,43.659167,-79.389475,Fried Chicken Joint
445,M7A,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
446,M7A,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
447,M7A,Booster Juice,43.65865699,-79.38868207,Smoothie Shop
448,M7A,RBC Royal Bank,43.65933603842843,-79.38977326176165,Bank
449,M7A,Hart House Gym,43.66417202442517,-79.39488839857401,Gym
450,M7A,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
451,M7A,Tim Hortons,43.6610382,-79.3937966,Coffee Shop
452,M7A,Subway,43.659132014268515,-79.39111410032399,Sandwich Place
453,M7A,Starbucks,43.660887,-79.39372,Coffee Shop
454,M7A,Aroma Espresso Bar,43.658927676749364,-79.38990298985978,Café
455,M7A,Tim Hortons,43.6594149,-79.3912214,Coffee Shop
456,M7A,Tim Hortons,43.6589062,-79.3886961,Coffee Shop
457,M7A,Museum Subway Station,43.66704896485094,-79.3937087059021,Metro Station
458,M7A,à la Carte at the Gardiner Bistro,43.66802280607676,-79.3931397821549,Restaurant
459,M7A,Junior Common Room (JCR),43.66311883375111,-79.3963579085219,College Quad
460,M9A,Java Joe's Village Cafe,43.662460906352436,-79.53205381416235,Café
461,M9A,"Ma Maison, Boulangerie - Patisserie - Traiteur",43.65949039354277,-79.51362441836238,French Restaurant
462,M9A,James Gardens Park,43.67125628404495,-79.51333759139837,Garden
463,M9A,St Georges Golf and Country Club,43.674394614408236,-79.53714160371202,Golf Course
464,M9A,Lambton Golf & Country Club,43.667521559127444,-79.50711656236307,Golf Course
465,M9A,Kingsway Fish & Chips,43.647074,-79.513291,Seafood Restaurant
466,M9A,Mastermind Toys,43.65966367232912,-79.51382694968005,Toy / Game Store
467,M9A,Azarias,43.64713718897401,-79.51319627029353,Tapas Restaurant
468,M9A,MAI Bistro - Asian-Latin Tapas,43.64920012371433,-79.52849031043444,Tapas Restaurant
469,M9A,The Crooked Cue on Bloor,43.64724572225553,-79.5130884597282,Pool Hall
470,M9A,Monk's Kettle,43.64680589371333,-79.51377460749337,Gastropub
471,M9A,Cirillo's Culinary Academy,43.64929880468488,-79.5285452070154,Italian Restaurant
472,M9A,Gourmet Bakery (Islington Station),43.64491852702881,-79.52471129398302,Bakery
473,M9A,St. James's Gate Irish Pub,43.64380478395312,-79.53348383211976,Pub
474,M9A,New Orleans Restaurant,43.67779000623413,-79.50621055192981,Restaurant
475,M9A,Caffé Demetre,43.64808798157569,-79.50854813200596,Dessert Shop
476,M9A,Bake Sale,43.646826935107924,-79.51406576419686,Dessert Shop
477,M9A,Momiji Sushi Bar & Grill,43.647843041892976,-79.50853435479806,Sushi Restaurant
478,M9A,Anatolia Restaurant,43.64459569284515,-79.53280970144667,Turkish Restaurant
479,M9A,Creme de la Creme,43.64775285940716,-79.50990378136584,Breakfast Spot
480,M9A,Messina Bakery,43.66655341922946,-79.49924295674427,Bakery
481,M9A,Sempre Pizza Pasta,43.647176739342015,-79.51248511978591,Pizza Place
482,M9A,Vibo,43.64741175098659,-79.51008162456107,Italian Restaurant
483,M9A,LCBO,43.64830547025098,-79.50788144107516,Liquor Store
484,M9A,Aquarius Scuba,43.66426621706958,-79.50299228142356,Sporting Goods Shop
485,M9A,Dimpflmeier Factory,43.63377341289872,-79.52989471624747,Bakery
486,M9A,Power Yoga Canada Etobicoke,43.63659220688171,-79.52031160065043,Yoga Studio
487,M9A,Apache Burger,43.63925670966239,-79.53772513214226,Burger Joint
488,M9A,Duke's Source For Sports,43.64057465317366,-79.54176372643659,Sporting Goods Shop
489,M9A,The Kingsway Theatre,43.647163758673194,-79.51223242079968,Indie Movie Theater
490,M9A,Queen Margherita,43.65822425389276,-79.48803424201802,Pizza Place
491,M9A,Merlot,43.647685147998615,-79.51040103221865,French Restaurant
492,M9A,Campo,43.655191,-79.487067,Italian Restaurant
493,M9A,Mad Mexican,43.658522787607566,-79.48823335648142,Taco Place
494,M9A,Magic Spot,43.64783593140486,-79.50914074789482,Burger Joint
495,M9A,Taste of Thailand Cuisine,43.63592844376696,-79.54078546433666,Thai Restaurant
496,M9A,Green Mango,43.64769770000115,-79.51067655132923,Thai Restaurant
497,M9A,West Deane Park,43.66235746472884,-79.55861807057816,Park
498,M9A,Dairy Queen,43.633314116373555,-79.54214685041734,Ice Cream Shop
499,M9A,M&M Food Market,43.640497275277816,-79.53813672517259,Grocery Store
500,M9A,Starbucks,43.64835,-79.50768,Coffee Shop
501,M9A,COBS Bread,43.664940367690775,-79.5204847956449,Bakery
502,M9A,Starbucks,43.645425,-79.522439,Coffee Shop
503,M9A,Smythe Park,43.67621543710062,-79.49573972502156,Park
504,M9A,Best for Bride in Etobicoke,43.6357672,-79.5399161,Women's Store
505,M9A,Loblaws,43.643848,-79.560113,Grocery Store
506,M9A,Kebab 49,43.635942801414345,-79.54042175545722,Turkish Restaurant
507,M9A,Metro,43.67488982915486,-79.55569727825377,Supermarket
508,M9A,Shoppers Drug Mart,43.656074,-79.565063,Pharmacy
509,M9A,Starbucks,43.638135,-79.537814,Coffee Shop
510,M9A,Super Coffee,43.68686134703151,-79.48960043952441,Coffee Shop
511,M9A,Milano's Pizza,43.64044852463427,-79.5419554512236,Pizza Place
512,M9A,LCBO,43.66129764810834,-79.51815020642661,Liquor Store
513,M9A,Bad Axe Throwing,43.668256755814916,-79.48250283514746,Athletics & Sports
514,M9A,LaRose Bakery,43.6868346398581,-79.52443561640371,Bakery
515,M9A,Gourmet Express,43.69311138097989,-79.55729392261416,Chinese Restaurant
516,M9A,Goodfellas Wood Oven Pizza,43.648224,-79.486356,Italian Restaurant
517,M9A,Second Cup,43.67947508876911,-79.54477326697514,Coffee Shop
518,M9A,La Veranda Osteria,43.64763812741427,-79.5114418356262,Italian Restaurant
519,M9A,Mayflower Chinese Food,43.69275315666511,-79.53156594082111,Chinese Restaurant
520,M9A,Starbucks,43.646597,-79.513914,Coffee Shop
521,M9A,TD Canada Trust,43.6625453,-79.5317488,Bank
522,M9A,Dairy Queen,43.69537619844606,-79.50682684779167,Ice Cream Shop
523,M9A,Booster Juice,43.67952707,-79.54477308,Smoothie Shop
524,M9A,Étienne Brulé Park,43.65281386452948,-79.49217796325684,Park
525,M9A,Bulk Barn,43.66093887342527,-79.51777280977804,Supermarket
526,M9A,Shoppers Drug Mart,43.663067,-79.531753,Pharmacy
527,M9A,Chutneys Fine Indian Cuisine,43.64686,-79.514037,Indian Restaurant
528,M9A,Hot Oven,43.6478909960557,-79.50935274562029,Bakery
529,M9A,LCBO,43.67554526107106,-79.55691947853632,Liquor Store
530,M9A,Shoppers Drug Mart,43.647623,-79.51086,Pharmacy
531,M9A,Richview Square,43.67942702117278,-79.54612116948636,Shopping Mall
532,M9A,Weston Lions Arena,43.69870670108964,-79.51854809647945,Skating Rink
533,M9A,Henry VIII Ale House,43.64681818625684,-79.51418864294682,Pub
534,M9A,RBC Royal Bank,43.66132858112377,-79.51968440295207,Bank
535,M9A,Sushi 2 Go,43.63750935551297,-79.53926097467965,Sushi Restaurant
536,M9A,Shoppers Drug Mart,43.661721,-79.518881,Pharmacy
537,M9A,State & Main Kitchen & Bar,43.645778373222065,-79.5603738581396,Restaurant
538,M9A,TD Canada Trust,43.686089054113054,-79.52887042427392,Bank
539,M9A,TD Canada Trust,43.6794111,-79.5469618,Bank
540,M9A,Swiss Chalet,43.64788818324853,-79.50835594083776,Restaurant
541,M9A,Humbertown Shopping Centre,43.66179660557881,-79.51686144733992,Shopping Mall
542,M9A,Loblaws,43.661721,-79.518881,Grocery Store
543,M9A,Second Cup,43.647737830740084,-79.51077342607482,Café
544,M9A,RBC Royal Bank,43.68552792784006,-79.52412372132112,Bank
545,M9A,Just Greek,43.64767648165556,-79.51053321211081,Greek Restaurant
546,M9A,Subway,43.679436161363554,-79.54469776309628,Sandwich Place
547,M9A,Rexall,43.679583,-79.5466,Pharmacy
548,M9A,RBC Royal Bank,43.64796102839023,-79.50809563251121,Bank
549,M9A,Pizza Pizza,43.67943529490718,-79.54608846049521,Pizza Place
550,M9A,The Old Sod,43.64829704413176,-79.50764180149628,Pub
551,M9A,Eggsmart,43.647914,-79.507701,Breakfast Spot
552,M9A,Sushi 2 Go,43.64787495176972,-79.50942661949566,Sushi Restaurant
553,M9A,Shoppers Drug Mart,43.674209,-79.555424,Pharmacy
554,M9A,Subway,43.69292687319966,-79.5314711469564,Sandwich Place
555,M9A,Pizza Pizza,43.70058873986015,-79.5174993495782,Pizza Place
556,M9A,TD Canada Trust,43.64807455051582,-79.50916640460491,Bank
557,M9A,Pizza Pizza,43.68525618478996,-79.5235824225805,Pizza Place
558,M9A,Subway,43.692935717786156,-79.5573509193731,Sandwich Place
559,M9A,The Beer Store,43.6933138,-79.5572835,Beer Store
560,M1B,African Rainforest Pavilion,43.81772505914066,-79.18343284457424,Zoo Exhibit
561,M1B,Polar Bear Exhibit,43.82337194085348,-79.18514523861421,Zoo
562,M1B,Toronto Pan Am Sports Centre,43.79062336247366,-79.19386919338744,Athletics & Sports
563,M1B,Toronto Zoo,43.82058189639563,-79.18155125697548,Zoo
564,M1B,Orangutan Exhibit,43.81841270807629,-79.18254791524345,Zoo Exhibit
565,M1B,Penguin Exhibit,43.81943486516662,-79.18595932419524,Zoo Exhibit
566,M1B,Australasia Pavillion,43.82256309108205,-79.18328629000764,Zoo Exhibit
567,M1B,Gorilla Exhibit,43.81908012233776,-79.18423469237776,Zoo Exhibit
568,M1B,"Lamanna's Bakery, Cafe & Fine Foods",43.7979714045181,-79.14843228726039,Bakery
569,M1B,Morningside Park,43.786545739068686,-79.20532166956865,Park
570,M1B,Americas Pavillon,43.821865,-79.185745,Zoo Exhibit
571,M1B,Giraffe Exhibit,43.81985111905179,-79.18669214543897,Zoo Exhibit
572,M1B,Canadiana exhibit,43.81796218928876,-79.19337359666939,Zoo Exhibit
573,M1B,Glen Rouge Campground,43.80316668151155,-79.15518309247824,Campground
574,M1B,BeaverTails,43.823376,-79.184616,Dessert Shop
575,M1B,Lion Exhibit,43.81922816181858,-79.18697728292929,Zoo Exhibit
576,M1B,Fratelli Village Pizzeria,43.784008053246104,-79.16978707527669,Italian Restaurant
577,M1B,Mona's Roti,43.79161325329546,-79.25101515799338,Caribbean Restaurant
578,M1B,Honey B Hives Restaurant,43.822721521694945,-79.24825866190741,Burger Joint
579,M1B,Rouge National Urban Park,43.818747220221184,-79.17041446182765,National Park
580,M1B,Shamrock Burgers,43.78382252268771,-79.16840631604676,Burger Joint
581,M1B,The Real McCoy Burgers And Pizza,43.77408136872742,-79.23049585681272,Burger Joint
582,M1B,China Cottage,43.835214767771056,-79.25460316824893,Hakka Restaurant
583,M1B,Tim Hortons,43.77599190613985,-79.23213511705399,Coffee Shop
584,M1B,Whittamore Farms,43.85375698495111,-79.18158982845515,Farm
585,M1B,Harvey's,43.80002047583462,-79.19830662127322,Restaurant
586,M1B,Chick-N-Joy,43.76875171771289,-79.18798174616069,Fried Chicken Joint
587,M1B,LCBO,43.77146181777272,-79.18438374996185,Liquor Store
588,M1B,Beauty Boutique by Shoppers Drug Mart,43.78909,-79.139695,Cosmetics Shop
589,M1B,Babu Catering & Take Out,43.791720827884255,-79.25113186858357,Sri Lankan Restaurant
590,M1B,Fukuoka Sushi,43.78067935750718,-79.24732025929174,Sushi Restaurant
591,M1B,Ted's Restaurant,43.78446796744621,-79.1692004571639,Breakfast Spot
592,M1B,Strength-N-U,43.7848876217777,-79.25168519279991,Gym / Fitness Center
593,M1B,Tundra Trek,43.8225339429127,-79.18455758101858,Zoo Exhibit
594,M1B,Shoppers Drug Mart,43.80961,-79.222729,Pharmacy
595,M1B,Bulk Barn,43.77134173380578,-79.1843408346176,Food & Drink Shop
596,M1B,African Penguins,43.81949188404824,-79.18596866560624,Zoo Exhibit
597,M1B,Shoppers Drug Mart,43.797156,-79.151061,Pharmacy
598,M1B,The Keg Steakhouse + Bar – Estate Drive,43.78257261459979,-79.23504557270299,Restaurant
599,M1B,Remington Parkview Golf & Country Club,43.84153843450444,-79.23674193208612,Golf Course
600,M1B,Popeyes Louisiana Kitchen,43.79004934105916,-79.19524795280122,Fried Chicken Joint
601,M1B,Best Western Plus Executive Inn,43.7836566,-79.2375119,Hotel
602,M1B,Highland Creek,43.790281030437924,-79.17370319366455,Neighborhood
603,M1B,No Frills,43.798476,-79.141303,Grocery Store
604,M1B,Lindt Outlet Boutique,43.81098123769522,-79.2441752718326,Chocolate Shop
605,M1B,Black Dog Pub,43.79767416844248,-79.13933809219287,Pub
606,M1B,Menchies,43.797870210197416,-79.14950945831252,Ice Cream Shop
607,M1B,Cora's,43.78341688524566,-79.25310719667152,Breakfast Spot
608,M1B,Federick Restaurant,43.77469659057996,-79.24114242818267,Hakka Restaurant
609,M1B,Long & McQuade Musical Instruments,43.77584545181953,-79.23062611495311,Music Store
610,M1B,Drupati's Roti & Doubles,43.775222138791534,-79.24167761001029,Caribbean Restaurant
611,M1B,Coppa's Fresh Market,43.772094259953064,-79.16634033015073,Grocery Store
